Fecha,Producto,Ventas,Región,Prediccion
2022-03-18,Producto C,515.0,Región 4,149
2022-03-18,Producto C,693.0,Región 3,486
2022-03-18,Producto C,854.0,Región 1,551
2022-03-18,Producto D,719.0,Región 4,73
2022-03-18,Producto D,415.0,Región 3,530
2022-03-18,Producto D,698.0,Región 1,61
2022-03-19,Producto A,205.0,Región 2,331
2022-03-19,Producto A,216.0,Región 1,420
2022-03-19,Producto A,821.0,Región 2,254
2022-03-19,Producto A,788.0,Región 1,299
2022-03-19,Producto B,566.0,Región 1,832
2022-03-19,Producto B,680.0,Región 4,653
2022-03-19,Producto B,990.0,Región 4,646
2022-03-19,Producto C,226.0,Región 2,341
2022-03-19,Producto D,575.0,Región 2,348
2022-03-19,Producto D,277.0,Región 1,492
2022-03-20,Producto A,591.0,Región 3,147
2022-03-20,Producto A,929.0,Región 4,862
2022-03-20,Producto A,137.0,Región 1,870
2022-03-20,Producto A,858.0,Región 1,183
2022-03-20,Producto B,250.0,Región 4,449
2022-03-20,Producto C,593.0,Región 2,454
2022-03-20,Producto D,791.0,Región 3,698
2022-03-21,Producto A,350.0,Región 4,810
2022-03-21,Producto A,757.0,Región 3,164
2022-03-21,Producto B,457.0,Región 2,541
2022-03-21,Producto B,846.0,Región 3,416
2022-03-21,Producto B,707.0,Región 3,180
2022-03-21,Producto C,238.0,Región 1,132
2022-03-21,Producto C,454.0,Región 1,698
2022-03-21,Producto C,634.0,Región 2,99
2022-03-21,Producto D,304.0,Región 2,655
2022-03-21,Producto D,777.0,Región 4,191
2022-03-21,Producto D,705.0,Región 3,263
2022-03-21,Producto D,272.0,Región 2,412
2022-03-21,Producto D,217.0,Región 4,747
2022-03-22,Producto A,607.0,Región 3,165
2022-03-22,Producto A,866.0,Región 2,868
2022-03-22,Producto A,239.0,Región 1,164
2022-03-22,Producto B,546.0,Región 1,136
2022-03-22,Producto B,514.0,Región 4,505
2022-03-22,Producto B,495.0,Región 3,497
2022-03-22,Producto B,568.0,Región 4,489
2022-03-22,Producto C,252.0,Región 2,462
2022-03-22,Producto D,404.0,Región 3,111
2022-03-22,Producto D,752.0,Región 3,420
2022-03-23,Producto A,947.0,Región 4,647
2022-03-23,Producto A,770.0,Región 4,749
2022-03-23,Producto A,952.0,Región 3,849
2022-03-23,Producto A,191.0,Región 2,326
2022-03-23,Producto A,850.0,Región 1,293
2022-03-23,Producto B,209.0,Región 3,817
2022-03-23,Producto B,747.0,Región 4,636
2022-03-23,Producto C,121.0,Región 1,69
2022-03-23,Producto C,859.0,Región 4,542
2022-03-23,Producto C,992.0,Región 3,544
2022-03-23,Producto C,190.0,Región 2,348
2022-03-23,Producto D,784.0,Región 1,888
2022-03-23,Producto D,224.0,Región 4,52
2022-03-24,Producto A,670.0,Región 4,718
2022-03-24,Producto A,581.0,Región 1,512
2022-03-24,Producto A,990.0,Región 4,72
2022-03-24,Producto A,492.0,Región 1,629
2022-03-24,Producto B,206.0,Región 2,499
2022-03-24,Producto B,110.0,Región 3,541
2022-03-24,Producto C,511.0,Región 4,630
2022-03-24,Producto D,577.0,Región 4,345
2022-03-24,Producto D,575.0,Región 3,620
2022-03-24,Producto D,262.0,Región 3,668
2022-03-24,Producto D,962.0,Región 2,483
2022-03-24,Producto D,403.0,Región 3,522
2022-03-25,Producto A,504.0,Región 1,511
2022-03-25,Producto A,766.0,Región 4,716
2022-03-25,Producto A,350.0,Región 4,342
2022-03-25,Producto A,431.0,Región 2,791
2022-03-25,Producto A,965.0,Región 4,220
2022-03-25,Producto B,481.0,Región 3,318
2022-03-25,Producto C,756.0,Región 1,58
2022-03-25,Producto C,865.0,Región 3,873
2022-03-25,Producto C,203.0,Región 4,854
2022-03-25,Producto C,385.0,Región 4,538
2022-03-25,Producto D,508.0,Región 4,768
2022-03-25,Producto D,863.0,Región 3,403
2022-03-26,Producto A,161.0,Región 2,631
2022-03-26,Producto A,686.0,Región 3,824
2022-03-26,Producto A,695.0,Región 3,83
2022-03-26,Producto A,188.0,Región 2,87
2022-03-26,Producto B,685.0,Región 3,895
2022-03-26,Producto B,190.0,Región 1,857
2022-03-26,Producto B,870.0,Región 2,737
2022-03-26,Producto B,621.0,Región 1,186
2022-03-26,Producto C,717.0,Región 3,751
2022-03-26,Producto C,417.0,Región 4,529
2022-03-26,Producto C,409.0,Región 2,425
2022-03-26,Producto D,931.0,Región 3,142
2022-03-26,Producto D,277.0,Región 4,274
2022-03-26,Producto D,329.0,Región 2,510
2022-03-26,Producto D,699.0,Región 3,144
2022-03-27,Producto A,484.0,Región 1,455
2022-03-27,Producto A,369.0,Región 1,717
2022-03-27,Producto A,225.0,Región 2,339
2022-03-27,Producto A,532.0,Región 4,534
2022-03-27,Producto B,342.0,Región 3,497
2022-03-27,Producto B,471.0,Región 2,505
2022-03-27,Producto B,493.0,Región 4,315
2022-03-27,Producto B,688.0,Región 1,593
2022-03-27,Producto B,922.0,Región 4,850
2022-03-27,Producto C,485.0,Región 1,898
2022-03-27,Producto C,291.0,Región 1,336
2022-03-27,Producto C,745.0,Región 1,361
2022-03-27,Producto C,167.0,Región 3,65
2022-03-27,Producto C,541.0,Región 3,419
2022-03-27,Producto D,978.0,Región 4,575
2022-03-28,Producto A,322.0,Región 3,235
2022-03-28,Producto A,836.0,Región 3,704
2022-03-28,Producto A,606.0,Región 2,269
2022-03-28,Producto A,214.0,Región 3,886
2022-03-28,Producto A,653.0,Región 3,790
2022-03-28,Producto B,560.0,Región 3,421
2022-03-28,Producto B,675.0,Región 3,399
2022-03-28,Producto C,241.0,Región 4,63
2022-03-28,Producto C,634.0,Región 1,686
2022-03-28,Producto C,282.0,Región 1,520
2022-03-28,Producto C,232.0,Región 3,80
2022-03-28,Producto D,177.0,Región 4,122
2022-03-28,Producto D,943.0,Región 4,832
2022-03-28,Producto D,598.0,Región 1,349
2022-03-28,Producto D,437.0,Región 3,503
2022-03-29,Producto A,310.0,Región 4,309
2022-03-29,Producto A,735.0,Región 4,805
2022-03-29,Producto A,957.0,Región 3,611
2022-03-29,Producto A,105.0,Región 2,104
2022-03-29,Producto B,968.0,Región 2,701
2022-03-29,Producto B,178.0,Región 1,69
2022-03-29,Producto B,159.0,Región 2,269
2022-03-29,Producto B,563.0,Región 4,753
2022-03-29,Producto C,861.0,Región 4,517
2022-03-29,Producto C,695.0,Región 1,72
2022-03-29,Producto C,526.0,Región 2,450
2022-03-29,Producto C,153.0,Región 3,897
2022-03-29,Producto C,483.0,Región 3,649
2022-03-29,Producto D,540.0,Región 4,212
2022-03-29,Producto D,538.0,Región 3,876
2022-03-29,Producto D,148.0,Región 3,848
2022-03-29,Producto D,832.0,Región 4,835
2022-03-30,Producto A,565.0,Región 1,763
2022-03-30,Producto A,580.0,Región 2,815
2022-03-30,Producto A,999.0,Región 2,432
2022-03-30,Producto A,104.0,Región 2,763
2022-03-30,Producto B,500.0,Región 4,289
2022-03-30,Producto B,328.0,Región 4,683
2022-03-30,Producto B,947.0,Región 4,488
2022-03-30,Producto B,996.0,Región 2,834
2022-03-30,Producto B,945.0,Región 2,136
2022-03-30,Producto C,964.0,Región 3,215
2022-03-30,Producto C,155.0,Región 1,560
2022-03-30,Producto C,874.0,Región 1,491
2022-03-30,Producto C,380.0,Región 2,230
2022-03-30,Producto C,325.0,Región 2,642
2022-03-30,Producto D,277.0,Región 1,587
2022-03-30,Producto D,295.0,Región 4,707
2022-03-30,Producto D,699.0,Región 4,586
2022-03-30,Producto D,555.0,Región 1,84
2022-03-31,Producto A,757.0,Región 3,735
2022-03-31,Producto A,481.0,Región 4,765
2022-03-31,Producto A,177.0,Región 3,255
2022-03-31,Producto A,466.0,Región 2,206
2022-03-31,Producto B,553.0,Región 2,782
2022-03-31,Producto B,876.0,Región 1,892
2022-03-31,Producto C,572.0,Región 1,835
2022-03-31,Producto C,503.0,Región 1,154
2022-03-31,Producto C,719.0,Región 3,339
2022-03-31,Producto C,899.0,Región 1,141
2022-03-31,Producto C,680.0,Región 3,527
2022-03-31,Producto D,427.0,Región 4,875
2022-03-31,Producto D,274.0,Región 2,529
2022-03-31,Producto D,529.0,Región 2,625
2022-03-31,Producto D,158.0,Región 3,637
2022-04-01,Producto A,507.0,Región 2,237
2022-04-01,Producto A,631.0,Región 2,835
2022-04-01,Producto A,746.0,Región 4,531
2022-04-01,Producto A,413.0,Región 3,745
2022-04-01,Producto A,250.0,Región 4,513
2022-04-01,Producto B,788.0,Región 3,403
2022-04-01,Producto B,880.0,Región 1,444
2022-04-01,Producto B,357.0,Región 2,382
2022-04-01,Producto C,893.0,Región 4,577
2022-04-01,Producto C,468.0,Región 4,632
2022-04-01,Producto D,878.0,Región 3,394
2022-04-01,Producto D,164.0,Región 3,203
2022-04-02,Producto A,349.0,Región 3,80
2022-04-02,Producto A,294.0,Región 3,865
2022-04-02,Producto B,854.0,Región 2,899
2022-04-02,Producto C,646.0,Región 1,737
2022-04-02,Producto C,517.0,Región 1,575
2022-04-02,Producto C,146.0,Región 2,676
2022-04-02,Producto C,368.0,Región 3,141
2022-04-02,Producto D,393.0,Región 3,286
2022-04-02,Producto D,183.0,Región 3,733
2022-04-02,Producto D,566.0,Región 1,437
2022-04-02,Producto D,494.0,Región 4,388
2022-04-02,Producto D,367.0,Región 1,809
2022-04-03,Producto A,967.0,Región 2,608
2022-04-03,Producto A,790.0,Región 4,430
2022-04-03,Producto A,799.0,Región 3,616
2022-04-03,Producto B,677.0,Región 2,820
2022-04-03,Producto B,447.0,Región 2,200
2022-04-03,Producto B,667.0,Región 3,846
2022-04-03,Producto B,459.0,Región 1,209
2022-04-03,Producto C,596.0,Región 1,288
2022-04-03,Producto C,716.0,Región 1,773
2022-04-03,Producto D,336.0,Región 1,719
2022-04-03,Producto D,980.0,Región 3,803
2022-04-03,Producto D,213.0,Región 2,382
2022-04-03,Producto D,849.0,Región 2,379
2022-04-03,Producto D,617.0,Región 4,337
2022-04-04,Producto A,613.0,Región 1,799
2022-04-04,Producto A,257.0,Región 2,391
2022-04-04,Producto A,144.0,Región 4,373
2022-04-04,Producto A,478.0,Región 1,681
2022-04-04,Producto B,805.0,Región 2,562
2022-04-04,Producto B,960.0,Región 3,757
2022-04-04,Producto B,727.0,Región 1,189
2022-04-04,Producto C,772.0,Región 1,859
2022-04-04,Producto C,854.0,Región 2,852
2022-04-04,Producto C,626.0,Región 1,699
2022-04-04,Producto C,147.0,Región 1,762
2022-04-04,Producto D,611.0,Región 3,89
2022-04-04,Producto D,741.0,Región 3,245
2022-04-05,Producto A,802.0,Región 2,479
2022-04-05,Producto A,641.0,Región 4,331
2022-04-05,Producto A,736.0,Región 3,273
2022-04-05,Producto A,793.0,Región 3,297
2022-04-05,Producto A,159.0,Región 2,267
2022-04-05,Producto B,245.0,Región 1,752
2022-04-05,Producto B,478.0,Región 2,59
2022-04-05,Producto B,573.0,Región 2,472
2022-04-05,Producto B,112.0,Región 2,772
2022-04-05,Producto B,333.0,Región 3,277
2022-04-05,Producto C,839.0,Región 4,833
2022-04-05,Producto D,132.0,Región 2,208
2022-04-06,Producto A,322.0,Región 3,90
2022-04-06,Producto A,445.0,Región 1,759
2022-04-06,Producto A,769.0,Región 4,899
2022-04-06,Producto A,912.0,Región 3,505
2022-04-06,Producto B,460.0,Región 2,701
2022-04-06,Producto B,890.0,Región 1,195
2022-04-06,Producto B,403.0,Región 2,894
2022-04-06,Producto C,619.0,Región 2,761
2022-04-06,Producto C,849.0,Región 1,62
2022-04-06,Producto C,205.0,Región 3,415
2022-04-06,Producto D,113.0,Región 3,697
2022-04-07,Producto A,828.0,Región 3,384
2022-04-07,Producto B,675.0,Región 3,561
2022-04-07,Producto B,584.0,Región 3,469
2022-04-07,Producto B,225.0,Región 1,645
2022-04-07,Producto B,511.0,Región 1,395
2022-04-07,Producto C,552.0,Región 4,819
2022-04-07,Producto C,635.0,Región 4,332
2022-04-07,Producto D,367.0,Región 4,77
2022-04-08,Producto A,668.0,Región 1,259
2022-04-08,Producto A,158.0,Región 4,153
2022-04-08,Producto A,531.0,Región 3,132
2022-04-08,Producto A,954.0,Región 4,796
2022-04-08,Producto B,751.0,Región 3,837
2022-04-08,Producto B,633.0,Región 4,581
2022-04-08,Producto B,966.0,Región 1,361
2022-04-08,Producto C,152.0,Región 2,304
2022-04-08,Producto C,808.0,Región 1,323
2022-04-08,Producto C,160.0,Región 4,890
2022-04-08,Producto C,666.0,Región 1,161
2022-04-08,Producto C,383.0,Región 2,152
2022-04-08,Producto D,273.0,Región 1,882
2022-04-08,Producto D,400.0,Región 1,833
2022-04-08,Producto D,705.0,Región 2,330
2022-04-09,Producto A,479.0,Región 2,390
2022-04-09,Producto B,957.0,Región 2,60
2022-04-09,Producto B,932.0,Región 4,57
2022-04-09,Producto C,141.0,Región 2,352
2022-04-09,Producto C,498.0,Región 2,299
2022-04-09,Producto C,562.0,Región 3,672
2022-04-09,Producto C,761.0,Región 3,87
2022-04-09,Producto C,757.0,Región 3,318
2022-04-09,Producto D,838.0,Región 1,229
2022-04-09,Producto D,585.0,Región 2,482
2022-04-10,Producto A,220.0,Región 4,101
2022-04-10,Producto A,532.0,Región 2,204
2022-04-10,Producto A,595.0,Región 3,386
2022-04-10,Producto B,718.0,Región 4,857
2022-04-10,Producto B,628.0,Región 4,211
2022-04-10,Producto B,707.0,Región 3,523
2022-04-10,Producto B,245.0,Región 4,806
2022-04-10,Producto B,251.0,Región 2,731
2022-04-10,Producto C,385.0,Región 1,272
2022-04-10,Producto C,374.0,Región 3,834
2022-04-10,Producto C,329.0,Región 3,230
2022-04-10,Producto C,504.0,Región 4,328
2022-04-10,Producto D,503.0,Región 1,801
2022-04-11,Producto A,845.0,Región 2,496
2022-04-11,Producto A,467.0,Región 3,852
2022-04-11,Producto A,677.0,Región 2,574
2022-04-11,Producto B,300.0,Región 2,327
2022-04-11,Producto B,998.0,Región 1,492
2022-04-11,Producto B,105.0,Región 1,451
2022-04-11,Producto B,355.0,Región 4,889
2022-04-11,Producto C,817.0,Región 3,798
2022-04-11,Producto C,724.0,Región 1,480
2022-04-11,Producto C,831.0,Región 2,289
2022-04-11,Producto C,975.0,Región 1,870
2022-04-11,Producto C,663.0,Región 3,217
2022-04-11,Producto D,886.0,Región 2,92
2022-04-11,Producto D,626.0,Región 2,144
2022-04-11,Producto D,735.0,Región 4,238
2022-04-11,Producto D,465.0,Región 1,710
2022-04-12,Producto A,862.0,Región 1,894
2022-04-12,Producto A,774.0,Región 2,639
2022-04-12,Producto A,210.0,Región 2,207
2022-04-12,Producto A,358.0,Región 1,614
2022-04-12,Producto B,732.0,Región 3,578
2022-04-12,Producto B,353.0,Región 3,899
2022-04-12,Producto B,741.0,Región 4,333
2022-04-12,Producto B,850.0,Región 3,713
2022-04-12,Producto C,794.0,Región 3,145
2022-04-12,Producto C,940.0,Región 1,456
2022-04-12,Producto C,951.0,Región 4,62
2022-04-12,Producto C,722.0,Región 4,835
2022-04-12,Producto C,165.0,Región 1,572
2022-04-12,Producto D,224.0,Región 3,588
2022-04-12,Producto D,166.0,Región 2,78
2022-04-13,Producto A,264.0,Región 4,749
2022-04-13,Producto A,625.0,Región 1,822
2022-04-13,Producto A,339.0,Región 4,282
2022-04-13,Producto A,969.0,Región 2,738
2022-04-13,Producto A,237.0,Región 3,515
2022-04-13,Producto B,109.0,Región 4,279
2022-04-13,Producto B,993.0,Región 2,587
2022-04-13,Producto B,886.0,Región 3,752
2022-04-13,Producto B,990.0,Región 2,540
2022-04-13,Producto C,651.0,Región 3,633
2022-04-13,Producto D,814.0,Región 2,415
2022-04-13,Producto D,687.0,Región 4,320
2022-04-13,Producto D,181.0,Región 1,841
2022-04-13,Producto D,948.0,Región 1,717
2022-04-13,Producto D,743.0,Región 2,547
2022-04-14,Producto A,214.0,Región 3,470
2022-04-14,Producto A,345.0,Región 1,488
2022-04-14,Producto A,967.0,Región 3,516
2022-04-14,Producto A,435.0,Región 3,393
2022-04-14,Producto A,314.0,Región 3,247
2022-04-14,Producto B,647.0,Región 3,688
2022-04-14,Producto B,802.0,Región 1,873
2022-04-14,Producto B,801.0,Región 2,429
2022-04-14,Producto B,635.0,Región 4,531
2022-04-14,Producto C,345.0,Región 2,503
2022-04-14,Producto D,410.0,Región 1,292
2022-04-14,Producto D,629.0,Región 3,692
2022-04-14,Producto D,973.0,Región 1,97
2022-04-15,Producto A,616.0,Región 4,195
2022-04-15,Producto A,640.0,Región 2,816
2022-04-15,Producto A,708.0,Región 1,782
2022-04-15,Producto A,966.0,Región 1,87
2022-04-15,Producto B,221.0,Región 1,314
2022-04-15,Producto B,557.0,Región 1,400
2022-04-15,Producto B,310.0,Región 3,834
2022-04-15,Producto B,981.0,Región 2,757
2022-04-15,Producto B,363.0,Región 3,369
2022-04-15,Producto C,704.0,Región 1,349
2022-04-15,Producto C,353.0,Región 2,872
2022-04-15,Producto C,847.0,Región 3,397
2022-04-15,Producto C,346.0,Región 2,462
2022-04-15,Producto D,577.0,Región 1,178
2022-04-15,Producto D,815.0,Región 3,774
2022-04-15,Producto D,107.0,Región 4,520
2022-04-15,Producto D,150.0,Región 2,876
2022-04-15,Producto D,712.0,Región 1,481
2022-04-16,Producto A,546.0,Región 4,593
2022-04-16,Producto A,979.0,Región 4,595
2022-04-16,Producto A,169.0,Región 2,162
2022-04-16,Producto B,424.0,Región 3,348
2022-04-16,Producto B,259.0,Región 4,756
2022-04-16,Producto B,560.0,Región 3,782
2022-04-16,Producto C,220.0,Región 3,240
2022-04-16,Producto C,638.0,Región 1,703
2022-04-16,Producto D,444.0,Región 2,323
2022-04-17,Producto A,307.0,Región 3,187
2022-04-17,Producto B,710.0,Región 4,295
2022-04-17,Producto C,648.0,Región 1,842
2022-04-17,Producto C,657.0,Región 1,51
2022-04-17,Producto C,137.0,Región 3,362
2022-04-17,Producto D,829.0,Región 4,467
2022-04-17,Producto D,675.0,Región 3,437
2022-04-18,Producto A,801.0,Región 4,545
2022-04-18,Producto B,527.0,Región 4,696
2022-04-18,Producto B,685.0,Región 4,674
2022-04-18,Producto B,544.0,Región 2,459
2022-04-18,Producto C,407.0,Región 1,779
2022-04-18,Producto C,928.0,Región 4,673
2022-04-18,Producto D,102.0,Región 2,280
2022-04-19,Producto A,486.0,Región 4,630
2022-04-19,Producto A,424.0,Región 3,111
2022-04-19,Producto A,276.0,Región 2,137
2022-04-19,Producto A,361.0,Región 2,890
2022-04-19,Producto A,853.0,Región 4,760
2022-04-19,Producto B,139.0,Región 4,360
2022-04-19,Producto B,468.0,Región 1,176
2022-04-19,Producto B,116.0,Región 1,774
2022-04-19,Producto B,909.0,Región 3,873
2022-04-19,Producto B,642.0,Región 2,575
2022-04-19,Producto C,798.0,Región 1,733
2022-04-19,Producto C,750.0,Región 3,98
2022-04-19,Producto C,482.0,Región 2,851
2022-04-19,Producto C,688.0,Región 1,847
2022-04-19,Producto D,338.0,Región 1,105
2022-04-20,Producto A,891.0,Región 3,266
2022-04-20,Producto A,449.0,Región 4,289
2022-04-20,Producto A,680.0,Región 2,758
2022-04-20,Producto B,856.0,Región 4,677
2022-04-20,Producto B,418.0,Región 4,811
2022-04-20,Producto B,451.0,Región 2,620
2022-04-20,Producto B,527.0,Región 2,767
2022-04-20,Producto C,622.0,Región 3,537
2022-04-20,Producto D,902.0,Región 3,683
2022-04-21,Producto A,888.0,Región 4,527
2022-04-21,Producto A,232.0,Región 4,663
2022-04-21,Producto A,171.0,Región 4,250
2022-04-21,Producto B,776.0,Región 4,744
2022-04-21,Producto B,784.0,Región 1,519
2022-04-21,Producto C,489.0,Región 1,299
2022-04-21,Producto C,462.0,Región 2,769
2022-04-21,Producto D,985.0,Región 1,609
2022-04-21,Producto D,473.0,Región 3,667
2022-04-22,Producto A,339.0,Región 4,272
2022-04-22,Producto A,328.0,Región 2,166
2022-04-22,Producto A,907.0,Región 1,846
2022-04-22,Producto A,505.0,Región 4,506
2022-04-22,Producto B,723.0,Región 4,293
2022-04-22,Producto B,738.0,Región 1,692
2022-04-22,Producto B,961.0,Región 2,616
2022-04-22,Producto B,300.0,Región 2,179
2022-04-22,Producto B,240.0,Región 1,368
2022-04-22,Producto C,339.0,Región 1,176
2022-04-22,Producto C,392.0,Región 2,227
2022-04-22,Producto D,431.0,Región 1,266
2022-04-23,Producto A,382.0,Región 3,233
2022-04-23,Producto A,121.0,Región 4,364
2022-04-23,Producto A,323.0,Región 2,708
2022-04-23,Producto A,924.0,Región 1,866
2022-04-23,Producto B,640.0,Región 1,703
2022-04-23,Producto B,825.0,Región 4,809
2022-04-23,Producto B,874.0,Región 3,794
2022-04-23,Producto C,387.0,Región 1,755
2022-04-23,Producto C,321.0,Región 2,885
2022-04-23,Producto C,253.0,Región 2,737
2022-04-23,Producto C,528.0,Región 1,562
2022-04-23,Producto C,470.0,Región 2,787
2022-04-23,Producto D,494.0,Región 1,731
2022-04-23,Producto D,854.0,Región 3,297
2022-04-23,Producto D,451.0,Región 3,598
2022-04-23,Producto D,445.0,Región 1,313
2022-04-24,Producto A,548.0,Región 4,688
2022-04-24,Producto A,622.0,Región 3,395
2022-04-24,Producto A,637.0,Región 4,620
2022-04-24,Producto A,439.0,Región 2,229
2022-04-24,Producto A,998.0,Región 4,435
2022-04-24,Producto B,210.0,Región 2,658
2022-04-24,Producto C,931.0,Región 4,835
